OBJECTID,TNMID,MetaSource,SourceData,SourceOrig,SourceFeat,LoadDate,NonContrib,NonContr_1,AreaSqKm,AreaAcres,GNIS_ID,Name,States,HUC12,HUType,HUMod,ToHUC,HUC4,HUC6,HUC8,HUC10,HUC4_Name,HUC6_Name,HUC8_Name,HUC10_Name,Shape_Leng,Shape_Area,test_count,test_sum,test_mean
"1559",{5F53419B-1600-4C80-B4DB-F6A1E44896FD},,,,,2013-01-18,"0","0",84.060000000000002,20771.779999999998836,,Leathers Run-Robinson River,VA,"020801030902",S,NM,"020801030904","0208","020801","02080103","0208010309",Lower Chesapeake,Lower Chesapeake,Rapidan-Upper Rappahannock,Robinson River,69827.152459082106361,137300963.655542552471161,93417.000000000000000,163.000000000000000,0.001744864425105
"1560",{0679125D-847D-459F-8BD5-B420551D0442},,,,,2013-01-18,"0","0",54.859999999999999,13556.940000000000509,,White Oak Run,VA,"020801030903",S,NM,"020801030904","0208","020801","02080103","0208010309",Lower Chesapeake,Lower Chesapeake,Rapidan-Upper Rappahannock,Robinson River,49464.001800594487577,89444833.492418393492699,60934.000000000000000,263.000000000000000,0.004316145337578
"1561",{27B0424B-663B-422D-8F2A-ED193B9E71D0},,,,,2013-01-18,"0","0",159.969999999999999,39528.529999999998836,,Deep Run-Robinson River,VA,"020801030904",S,NM,"020801030906","0208","020801","02080103","0208010309",Lower Chesapeake,Lower Chesapeake,Rapidan-Upper Rappahannock,Robinson River,98661.931358824644121,260875631.347239077091217,177748.000000000000000,384.000000000000000,0.002160361860612
"1562",{E29CF71B-5F02-4A6C-A605-E24B937CA3DF},,,,,2013-01-18,"0","0",60.700000000000003,14998.610000000000582,,Crooked Run,VA,"020801030905",S,NM,"020801030906","0208","020801","02080103","0208010309",Lower Chesapeake,Lower Chesapeake,Rapidan-Upper Rappahannock,Robinson River,56294.651189962649369,99045929.943709552288055,67445.000000000000000,109.000000000000000,0.001616131662836
"1563",{7B14C6F8-67C6-4004-B124-E5BCF4EFAF6F},,,,,2013-01-18,"0","0",58.000000000000000,14331.950000000000728,,Great Run-Robinson River,VA,"020801030906",S,NM,"020801031001","0208","020801","02080103","0208010309",Lower Chesapeake,Lower Chesapeake,Rapidan-Upper Rappahannock,Robinson River,64324.640465700824279,94402406.023897200822830,64431.000000000000000,207.000000000000000,0.003212739209387
"1564",{A6F82CC2-984B-473C-801A-4F9BE1213DF4},,,,,2013-01-18,"0","0",130.689999999999998,32294.319999999999709,,Potato Run-Rapidan River,VA,"020801031003",S,NM,"020801031103","0208","020801","02080103","0208010310",Lower Chesapeake,Lower Chesapeake,Rapidan-Upper Rappahannock,Cedar Run-Rapidan River,90624.538927256668103,213117252.518289625644684,145209.000000000000000,871.000000000000000,0.005998250797127
"1565",{1CC86982-D0FB-4CEC-8822-899B5B45E237},,,,,2013-01-18,"0","0",83.189999999999998,20557.290000000000873,,Mill Run-Mountain Run,VA,"020801031101",S,NM,"020801031102","0208","020801","02080103","0208010311",Lower Chesapeake,Lower Chesapeake,Rapidan-Upper Rappahannock,Mine Run-Rapidan River,80581.500494228923344,135307453.365447521209717,92441.000000000000000,220.000000000000000,0.002379896366331
"1566",{5050D578-F015-4870-9FB5-EAC242AE78A8},,,,,2013-01-18,"0","0",96.329999999999998,23803.159999999999854,,Mine Run,VA,"020801031102",S,NM,"020801031103","0208","020801","02080103","0208010311",Lower Chesapeake,Lower Chesapeake,Rapidan-Upper Rappahannock,Mine Run-Rapidan River,66228.075576839109999,156670256.817061424255371,107023.000000000000000,209.000000000000000,0.001952851256272
"1567",{7F43395D-04C3-4F58-A8EA-C3343D35935F},,,,,2013-01-18,"0","0",104.799999999999997,25896.840000000000146,,Fields Run-Rapidan River,VA,"020801031103",S,NM,"020801031105","0208","020801","02080103","0208010311",Lower Chesapeake,Lower Chesapeake,Rapidan-Upper Rappahannock,Mine Run-Rapidan River,67305.605800928737153,170745558.214834690093994,116457.000000000000000,3201.000000000000000,0.027486540096345
"1568",{A0654E0E-C694-4443-9396-4FD8E4657D0C},,,,,2013-01-18,"0","0",48.829999999999998,12066.709999999999127,,Hunts Creek-Slate River,VA,"020802031403",S,NM,"020802031502","0208","020802","02080203","0208020314",Lower Chesapeake,James,Middle James-Buffalo,Lower Slate River,54500.434300782588252,78049139.295461148023605,54266.000000000000000,335.000000000000000,0.006173294512218
"1569",{ABE8A1F5-0419-40EA-AAFF-2A810BBE71BD},,,,,2013-01-18,"0","0",71.019999999999996,17548.619999999998981,,Bremo Creek-James River,VA,"020802031501",S,NM,"020802031502","0208","020802","02080203","0208020315",Lower Chesapeake,James,Middle James-Buffalo,Bear Garden Creek-James River,53885.388120031602739,113809023.407887727022171,78903.000000000000000,1956.000000000000000,0.024789931941751
"1570",{D458AA04-4024-49FC-95D9-A879BAF09F7F},,,,,2013-01-18,"0","0",155.169999999999987,38344.089999999996508,,Bear Garden Creek-James River,VA,"020802031502",S,NM,"020802050401","0208","020802","02080203","0208020315",Lower Chesapeake,James,Middle James-Buffalo,Bear Garden Creek-James River,90926.413358294070349,248328735.759933739900589,172427.000000000000000,3595.000000000000000,0.020849402935735
"1571",{F81FD5A8-B926-4DDE-9F40-22F70DE88B25},,,,,2013-01-18,"0","0",148.199999999999989,36620.720000000001164,,Stockton Creek-Mechums River,VA,"020802040101",S,NM,"020802040102","0208","020802","02080204","0208020401",Lower Chesapeake,James,Rivanna,Moormans River-Mechums River,80361.113385949545773,239147207.943874150514603,164629.000000000000000,315.000000000000000,0.001913393144586
"1572",{5B5A2078-DE9B-4E30-8DEE-3C88AC85F02B},,,,,2013-01-18,"0","0",108.819999999999993,26889.979999999999563,,Beaver Creek-Mechums River,VA,"020802040102",S,NM,"020802040203","0208","020802","02080204","0208020401",Lower Chesapeake,James,Rivanna,Moormans River-Mechums River,79122.492573712166632,175939578.239458918571472,120931.000000000000000,1122.000000000000000,0.009278018043347
"1573",{6D710370-C013-4894-A965-B3D7592F3044},{201465AD-E86C-4053-835C-AD6E1B1A58EE},,,,2017-05-10,"0","0",65.459999999999994,16175.500000000000000,,North Fork Moormans River-Moormans River,VA,"020802040103",S,NM,"020802040105","0208","020802","02080204","0208020401",Lower Chesapeake,James,Rivanna,Moormans River-Mechums River,61123.118777512361703,106016459.150156483054161,72741.000000000000000,177.000000000000000,0.002433290716377
"1574",{F9736ABB-C07E-43DF-B48C-274BA7294DC0},,,,,2013-01-18,"0","0",72.219999999999999,17847.099999999998545,,Doyles River,VA,"020802040104",S,NM,"020802040105","0208","020802","02080204","0208020401",Lower Chesapeake,James,Rivanna,Moormans River-Mechums River,55083.352685541940446,117089709.215980619192123,80245.000000000000000,120.000000000000000,0.001495420275407
"1575",{EE0FE29C-C5E8-4BBD-99D2-975D2B9E4C43},,,,,2013-01-18,"0","0",62.420000000000002,15423.610000000000582,,Wards Creek-Moormans River,VA,"020802040105",S,NM,"020802040203","0208","020802","02080204","0208020401",Lower Chesapeake,James,Rivanna,Moormans River-Mechums River,54135.573669060780958,101095176.871311232447624,69357.000000000000000,186.000000000000000,0.002681776893464
"1576",{BDC15670-541B-48F2-BB39-69DBB5D6A048},,,,,2013-01-18,"0","0",93.510000000000005,23106.259999999998399,,Buck Mountain Creek,VA,"020802040201",S,NM,"020802040203","0208","020802","02080204","0208020402",Lower Chesapeake,James,Rivanna,South Fork Rivanna River,68909.669583969705855,151673653.946479588747025,103872.000000000000000,242.000000000000000,0.002329790511399
"1577",{6D30A426-0D1A-412A-A9A5-137C8B56518B},{ED81D2F0-1298-4B4A-AB01-ECD108FDD0D8},,,,2016-05-20,"0","0",76.849999999999994,18990.810000000001310,,Little Ivy Creek-Ivy Creek,VA,"020802040202",S,RS,"020802040203","0208","020802","02080204","0208020402",Lower Chesapeake,James,Rivanna,South Fork Rivanna River,59897.787713057921792,124189317.308228477835655,85393.000000000000000,357.000000000000000,0.004180670546766
"1578",{24BA60AB-4165-4D31-ABC8-04174A3B7085},{ED81D2F0-1298-4B4A-AB01-ECD108FDD0D8},,,,2016-05-20,"0","0",65.329999999999998,16143.250000000000000,,South Fork Rivanna River,VA,"020802040203",S,RS,"020802040401","0208","020802","02080204","0208020402",Lower Chesapeake,James,Rivanna,South Fork Rivanna River,61054.602762698348670,105728882.429478943347931,72598.000000000000000,2072.000000000000000,0.028540731149618
"1579",{200A020A-BC36-4170-8B1D-1FCC7518F6F2},,,,,2013-01-18,"0","0",150.969999999999999,37304.339999999996508,,Lynch River-North Fork Rivanna River,VA,"020802040301",S,NM,"020802040303","0208","020802","02080204","0208020403",Lower Chesapeake,James,Rivanna,North Fork Rivanna River,84316.940332431782736,245236525.628451347351074,167736.000000000000000,347.000000000000000,0.002068727047265
"1580",{CFC218DD-72B5-45F9-9E3B-29AE5A73EE2F},,,,,2013-01-18,"0","0",110.260000000000005,27244.819999999999709,,Swift Run,VA,"020802040302",S,NM,"020802040303","0208","020802","02080204","0208020403",Lower Chesapeake,James,Rivanna,North Fork Rivanna River,77211.123086269508349,179215325.760365664958954,122503.000000000000000,474.000000000000000,0.003869292996906
"1581",{2FB9CB56-799B-46D3-9E6C-FA5E4E5606C8},{201465AD-E86C-4053-835C-AD6E1B1A58EE},,,,2017-05-10,"0","0",72.319999999999993,17869.759999999998399,,Town of Rapidan-Rapidan River,VA,"020801031001",S,NM,"020801031003","0208","020801","02080103","0208010310",Lower Chesapeake,Lower Chesapeake,Rapidan-Upper Rappahannock,Cedar Run-Rapidan River,53059.705564562755171,117653150.679743066430092,80366.000000000000000,679.000000000000000,0.008448846527138
"1582",{6F87C675-66C1-4F6D-9E00-3C8BBA210CF0},,,,,2013-01-18,"0","0",73.590000000000003,18184.479999999999563,,Cedar Run,VA,"020801031002",S,NM,"020801031003","0208","020801","02080103","0208010310",Lower Chesapeake,Lower Chesapeake,Rapidan-Upper Rappahannock,Cedar Run-Rapidan River,55593.271773417422082,119981018.528961762785912,81755.000000000000000,138.000000000000000,0.001687970154731
"1583",{98E73E87-43C7-4006-8804-5DD2AB8CD58A},,,,,2013-01-18,"0","0",75.049999999999997,18546.369999999998981,,Menokin Bay-Cat Point Creek,VA,"020801040402",S,NM,"020801040406","0208","020801","02080104","0208010404",Lower Chesapeake,Lower Chesapeake,Lower Rappahannock,Cat Point Creek-Rappahannock River,61621.021211201827100,121071634.583198845386505,83426.000000000000000,3971.000000000000000,0.047599069834344
"1584",{78170E69-63A6-4D43-B275-58E298B480A8},,,,,2013-01-18,"0","0",67.609999999999999,16706.029999999998836,,Mount Landing Creek,VA,"020801040403",S,NM,"020801040406","0208","020801","02080104","0208010404",Lower Chesapeake,Lower Chesapeake,Lower Rappahannock,Cat Point Creek-Rappahannock River,65583.340103540758719,108955205.016472682356834,75135.000000000000000,535.000000000000000,0.007120516403806
"1585",{A09F41C4-17E0-4892-96CA-C59D312985D1},,,,,2013-01-18,"0","0",56.689999999999998,14008.309999999999491,,Little Totuskey Creek,VA,"020801040501",S,NM,"020801040502","0208","020801","02080104","0208010405",Lower Chesapeake,Lower Chesapeake,Lower Rappahannock,Totuskey Creek-Rappahannock River,56587.331071956352389,91361536.907285079360008,62974.000000000000000,391.000000000000000,0.006208911614317
"1586",{CC761283-27E4-4E82-8093-6DACA05573E7},,,,,2013-01-18,"0","0",120.079999999999998,29671.950000000000728,,Totuskey Creek,VA,"020801040502",S,NM,"020801040504","0208","020801","02080104","0208010405",Lower Chesapeake,Lower Chesapeake,Lower Rappahannock,Totuskey Creek-Rappahannock River,84715.193674871494295,193235841.512506812810898,133413.000000000000000,2408.000000000000000,0.018049215593683
"1587",{6561E9E1-D4CF-42C8-8EBC-69584AA6D493},,,,,2013-01-18,"0","0",45.649999999999999,11279.799999999999272,,Farnham Creek,VA,"020801040503",S,NM,"020801040504","0208","020801","02080104","0208010405",Lower Chesapeake,Lower Chesapeake,Lower Rappahannock,Totuskey Creek-Rappahannock River,48872.130598396754067,73354493.923739999532700,50726.000000000000000,1296.000000000000000,0.025549028111816
"1588",{9C1C8E3C-7026-43F0-BA83-5DDAA548D8BD},,,,,2013-01-18,"0","0",131.719999999999999,32548.880000000001019,,Cedar Creek-Rappahannock River,VA,"020801040504",S,NM,"020801040602","0208","020801","02080104","0208010405",Lower Chesapeake,Lower Chesapeake,Lower Rappahannock,Totuskey Creek-Rappahannock River,86056.261353038134985,211513386.080322295427322,146345.000000000000000,55358.000000000000000,0.378270525128976
"1589",{70E95CEB-B871-4DAA-A113-BCF17447D99A},,,,,2013-01-18,"0","0",53.109999999999999,13124.500000000000000,,Jacobs Run-North Fork Rivanna River,VA,"020802040303",S,NM,"020802040305","0208","020802","02080204","0208020403",Lower Chesapeake,James,Rivanna,North Fork Rivanna River,47032.753366559154529,86068301.339507400989532,59019.000000000000000,405.000000000000000,0.006862196919636
"1590",{26A2940D-91C6-4758-AD15-2610F1E960D2},,,,,2013-01-18,"0","0",102.450000000000003,25315.860000000000582,,Preddy Creek,VA,"020802040304",S,NM,"020802040305","0208","020802","02080204","0208020403",Lower Chesapeake,James,Rivanna,North Fork Rivanna River,64643.934805841490743,166004977.003619134426117,113836.000000000000000,433.000000000000000,0.003803717628870
"1591",{4EC1ED07-DC99-4584-8229-E66A05E3B2A2},,,,,2013-01-18,"0","0",41.439999999999998,10240.520000000000437,,Flannigan Branch-North Fork Rivanna River,VA,"020802040305",S,NM,"020802040401","0208","020802","02080204","0208020403",Lower Chesapeake,James,Rivanna,North Fork Rivanna River,45955.665594567522930,67025266.624785274267197,46034.000000000000000,130.000000000000000,0.002823999652431
"1592",{578251FD-15A4-4411-B026-28573149FF2F},,,,,2013-01-18,"0","0",61.890000000000001,15292.739999999999782,,Meadow Creek-Rivanna River,VA,"020802040401",S,NM,"020802040404","0208","020802","02080204","0208020404",Lower Chesapeake,James,Rivanna,Mechunk Creek-Rivanna River,55271.417604647882399,99975910.130276069045067,68764.000000000000000,428.000000000000000,0.006224187074632
"1593",{CCDD8322-7F0E-45D0-887B-F27B1B38C5B4},,,,,2013-01-18,"0","0",90.920000000000002,22465.759999999998399,,Moores Creek,VA,"020802040402",S,NM,"020802040404","0208","020802","02080204","0208020404",Lower Chesapeake,James,Rivanna,Mechunk Creek-Rivanna River,61001.037417268038553,146660517.690747797489166,101013.000000000000000,716.000000000000000,0.007088196568758
"1594",{237549EE-DE62-4814-BE6C-9A7765BA5F8A},,,,,2013-01-18,"0","0",92.159999999999997,22773.860000000000582,,Buck Island Creek,VA,"020802040403",S,NM,"020802040404","0208","020802","02080204","0208020404",Lower Chesapeake,James,Rivanna,Mechunk Creek-Rivanna River,55830.958915628725663,148437898.886612176895142,102405.000000000000000,293.000000000000000,0.002861188418534
"1595",{FD0CC736-F44C-4F1B-BF7F-1A140E5CA0AA},,,,,2013-01-18,"0","0",92.189999999999998,22781.110000000000582,,Carroll Creek-Rivanna River,VA,"020802040404",S,NM,"020802040501","0208","020802","02080204","0208020404",Lower Chesapeake,James,Rivanna,Mechunk Creek-Rivanna River,70028.604988798353588,148676619.583760023117065,102424.000000000000000,1491.000000000000000,0.014557135046473
"1596",{62F78F0C-B4A2-469B-A9A5-20FC08672CE6},,,,,2013-01-18,"0","0",162.780000000000001,40222.980000000003201,,Mechunk Creek,VA,"020802040405",S,NM,"020802040501","0208","020802","02080204","0208020404",Lower Chesapeake,James,Rivanna,Mechunk Creek-Rivanna River,81614.183168776231469,262764661.509625762701035,180862.000000000000000,931.000000000000000,0.005147571076290
"1597",{6A1C1D61-29A3-4E51-9E4A-D5D4CFA84A77},,,,,2013-01-18,"0","0",62.409999999999997,15422.750000000000000,,Sallee Creek-Deep Creek,VA,"020802050405",S,NM,"020802050501","0208","020802","02080205","0208020504",Lower Chesapeake,James,Middle James-Willis,Deep Creek-James River,52617.408830263841082,99513910.984995663166046,69349.000000000000000,519.000000000000000,0.007483885852716
"1598",{F851E820-657E-478C-B4F7-C6DAFACEF5E5},,,,,2013-01-18,"0","0",45.539999999999999,11253.819999999999709,,Solomons Creek-James River,VA,"020802050501",S,NM,"020802050504","0208","020802","02080205","0208020505",Lower Chesapeake,James,Middle James-Willis,Big Lickinghole Creek-James River,49220.933296245646488,72745884.521599829196930,50607.000000000000000,2246.000000000000000,0.044381212085285
"1599",{A8004FDA-E062-4A52-9D3F-DCB58F648F06},,,,,2013-01-18,"0","0",84.370000000000005,20847.990000000001601,,Little Lickinghole Creek,VA,"020802050502",S,NM,"020802050503","0208","020802","02080205","0208020505",Lower Chesapeake,James,Middle James-Willis,Big Lickinghole Creek-James River,68833.057021571425139,135132054.272931814193726,93743.000000000000000,389.000000000000000,0.004149643173357
"1600",{FE6BD754-3198-45DC-A287-9481B2020EF2},,,,,2013-01-18,"0","0",99.620000000000005,24616.189999999998690,,Big Lickinghole Creek,VA,"020802050503",S,NM,"020802050504","0208","020802","02080205","0208020505",Lower Chesapeake,James,Middle James-Willis,Big Lickinghole Creek-James River,77270.368711351678940,159699410.433392912149429,110679.000000000000000,700.000000000000000,0.006324596355225
"1601",{62959425-6248-473D-B7A6-072B3BE6E41C},,,,,2013-01-18,"0","0",79.629999999999995,19677.369999999998981,,Mohawk Creek-James River,VA,"020802050504",S,NM,"020802050601","0208","020802","02080205","0208020505",Lower Chesapeake,James,Middle James-Willis,Big Lickinghole Creek-James River,64223.966508928919211,127309010.927635893225670,88475.000000000000000,3549.000000000000000,0.040113026278610
"1602",{BDB04925-81AE-452B-8DD0-8EB6BA574F1F},,,,,2013-01-18,"0","0",104.719999999999999,25877.119999999998981,,Beaverdam Creek,VA,"020802050505",S,NM,"020802050601","0208","020802","02080205","0208020505",Lower Chesapeake,James,Middle James-Willis,Big Lickinghole Creek-James River,71094.697930143869598,167577320.717707782983780,116343.000000000000000,1005.000000000000000,0.008638250689771
"1603",{576A1B32-EF6B-44E7-86E1-B7BE857601C0},,,,,2013-01-18,"0","0",80.200000000000003,19818.810000000001310,,Fine Creek-James River,VA,"020802050601",S,NM,"020802050603","0208","020802","02080205","0208020506",Lower Chesapeake,James,Middle James-Willis,Tuckahoe Creek-James River,65908.525016617437359,127956209.938876330852509,89112.000000000000000,2839.000000000000000,0.031858784451028
"1604",{083DFFE3-9418-47E5-9C65-20E677B8D70B},,,,,2013-01-18,"0","0",93.349999999999994,23066.360000000000582,,Norwood Creek,VA,"020802050602",S,NM,"020802050603","0208","020802","02080205","0208020506",Lower Chesapeake,James,Middle James-Willis,Tuckahoe Creek-James River,64395.172571230730682,148785659.716343760490417,103705.000000000000000,1171.000000000000000,0.011291644568729
